Player,Season,Tm,SeasonPlayerBorn,MP,EstAdjTOV,TOV.,TOV100,ATRatio,PPR
Mike Riordan,1977,WSB,1977 Mike Riordan 1946,289,17.92466377,15.12315091,2.811243423,1.115781041,-1.588695652
Marv Roberts,1977,LAL,1977 Marv Roberts 1950,209,15.7620283,16.69670512,3.45748554,1.205428619,-1.481034272
Truck Robinson,1977,TOT,1977 Truck Robinson 1952,2777,281.4842672,16.84844185,4.62396204,0.504468692,-6.727317268
Truck Robinson,1977,WSB,1977 Truck Robinson 1952,1328,125.0790329,16.45259287,4.269054675,0.359772529,-7.159565731
Truck Robinson,1977,ATL,1977 Truck Robinson 1952,1449,156.4052343,17.17898325,4.953275118,0.620183848,-6.331164087
Bill Robinzine,1977,KCK,1977 Bill Robinzine 1953,1594,151.6025125,16.41354858,4.290596669,0.626638691,-5.537589659
Dave Robisch,1977,IND,1977 Dave Robisch 1950,1966,120.7286308,11.55996334,2.752190734,1.308720218,-0.783077186
Marshall Rogers,1977,GSW,1977 Marshall Rogers 1954,176,18.23166817,12.94571627,4.612498273,0.548496161,-6.571023584
Dan Roundfield,1977,IND,1977 Dan Roundfield 1954,1645,150.590564,15.21500159,4.102830961,0.458196039,-6.358088998
Curtis Rowe,1977,BOS,1977 Curtis Rowe 1950,2190,147.0328562,16.62077722,2.997802739,0.727728501,-3.456599218
Campy Russell,1977,CLE,1977 Campy Russell 1952,2109,178.5365042,13.28064094,4.003369188,1.058607039,-2.491062313
Cazzie Russell,1977,LAL,1977 Cazzie Russell 1945,2583,168.5008032,11.67015565,2.990695001,1.246284861,-1.10339927
Fred Saunders,1977,BOS,1977 Fred Saunders 1952,1051,77.54445691,15.63823658,3.294434033,1.096145403,-1.9864691
Dale Schlueter,1977,PHO,1977 Dale Schlueter 1946,337,27.11168661,24.04548209,3.622518963,1.401609592,-0.52770127
Charlie Scott,1977,BOS,1977 Charlie Scott 1949,1581,165.719413,16.98224224,4.680306443,1.182722027,-2.217125004
Bruce Seals,1977,SEA,1977 Bruce Seals 1954,1977,162.3002353,14.76664549,3.689627009,0.573012108,-5.073355351
Phil Sellers,1977,DET,1977 Phil Sellers 1954,329,36.31407877,14.07554737,4.869579668,0.688438227,-5.971857783
Lonnie Shelton,1977,NYK,1977 Lonnie Shelton 1956,2104,204.5257857,17.94832449,4.31636217,0.728514498,-4.99964127
John Shumate,1977,BUF,1977 John Shumate 1953,2601,227.5911884,18.41961893,3.914322523,0.698621072,-4.674786173
James Silas,1977,SAS,1977 James Silas 1950,356,34.52770694,15.44119718,4.164061861,1.448112384,-0.335498204
Paul Silas,1977,DEN,1977 Paul Silas 1944,1959,182.6567582,21.07115812,4.024739347,0.722666937,-4.831891687
Ralph Simpson,1977,DET,1977 Ralph Simpson 1950,1597,168.1610162,15.45652957,4.645503045,1.070402666,-3.015717985
Al Skinner,1977,NYN,1977 Al Skinner 1953,2256,260.5676346,20.41989872,5.346183439,1.109117026,-3.009794678
Bingo Smith,1977,CLE,1977 Bingo Smith 1947,2135,118.0336138,8.764827095,2.614466128,1.287768756,-0.782214541
Elmore Smith,1977,TOT,1977 Elmore Smith 1950,1464,102.9420078,14.62946794,3.209390662,0.417710912,-5.073452266
Elmore Smith,1977,MIL,1977 Elmore Smith 1950,789,56.26435223,15.8284092,3.160596834,0.533197288,-4.596242361
Elmore Smith,1977,CLE,1977 Elmore Smith 1950,675,46.67765561,13.40550543,3.270246261,0.278505847,-5.631257622
Phil Smith,1977,GSW,1977 Phil Smith 1953,2880,252.4848555,14.54468808,3.903600115,1.299087818,-1.174242666
Randy Smith,1977,BUF,1977 Randy Smith 1949,3094,278.2727495,14.25495272,4.023387712,1.58477609,0.508314496
Willie Smith,1977,CHI,1977 Willie Smith 1954,11,0.147660099,12.86618739,0.644334977,0,-1.342364536
Dick Snyder,1977,CLE,1977 Dick Snyder 1945,1685,111.3406714,12.79923962,3.124849644,1.437031033,-0.277389003
Ricky Sobers,1977,PHO,1977 Ricky Sobers 1953,2005,220.0822079,18.63142092,4.942590044,1.081414087,-3.063119263
Mike Sojourner,1977,ATL,1977 Mike Sojourner 1954,551,42.6650866,15.75839737,3.553289442,0.492205728,-5.202375064
Kevin Stacom,1977,BOS,1977 Kevin Stacom 1952,1051,79.04238166,14.56834907,3.358072551,1.480218555,-0.099179987
Bud Stallworth,1977,NOJ,1977 Bud Stallworth 1950,526,42.56198902,13.00309495,3.623119206,0.540388279,-5.176550511
Keith Starr,1977,CHI,1977 Keith Starr 1955,65,4.687662074,15.85401667,3.461658147,1.279955745,-1.057941652
Larry Steele,1977,POR,1977 Larry Steele 1950,1680,132.4673263,14.97910633,3.504426622,1.298433393,-1.059563073
Earl Tatum,1977,LAL,1977 Earl Tatum 1954,1249,108.2384743,14.25618933,3.972956221,1.090185359,-2.367638725
Brian Taylor,1977,KCK,1977 Brian Taylor 1952,2488,169.7590047,13.20301893,3.078095244,1.885025189,1.751379766
Fatty Taylor,1977,DEN,1977 Fatty Taylor 1947,1548,127.3766709,27.10276462,3.551856306,2.261010576,4.174633666
Ira Terrell,1977,PHO,1977 Ira Terrell 1955,1751,129.2909285,17.19909659,3.324803178,0.796652953,-3.462265096
Chuck Terry,1977,NYN,1977 Chuck Terry 1951,1075,55.8071133,13.91396319,2.402943588,0.698835645,-2.772754726
Claude Terry,1977,TOT,1977 Claude Terry 1950,545,37.37933402,15.08817087,3.102673857,1.551659534,0.236207826
Claude Terry,1977,BUF,1977 Claude Terry 1950,304,20.07568366,14.96000699,2.954188991,1.643779637,0.632998797
Claude Terry,1977,ATL,1977 Claude Terry 1950,241,17.30365036,15.23964599,3.294808983,1.444781851,-0.264308587
David Thompson,1977,DEN,1977 David Thompson 1955,3001,334.8793829,14.98342172,4.816802786,1.00633248,-3.672533031
Nate Thurmond,1977,CLE,1977 Nate Thurmond 1942,997,69.937901,19.28906886,3.317360207,1.186767101,-1.464851321
Dean Tolson,1977,SEA,1977 Dean Tolson 1952,587,67.10734643,17.70327808,5.138092869,0.402340451,-8.36581711
